shoe_name,category,original_price,discounted_price,color_count,review_count,website,star_count,size_count,product_code,comfort,durability,color 1,color 2,color 3,color 4,color 5,0,1,2,3,4
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black PEAKFREAK II OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '32', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Grey PEAKFREAK II OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-036', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Black Peakfreak II Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Blue Peakfreak II Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '8,999', 'discounted_price': '9,999', 'color_count': 4, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-471', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Grey Facet 75 Mid Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '15', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL7615-088', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Steam, Frosted Purple', 'color 2': 'Shale Mauve, Graphite', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Purple Facet 75 Mid Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '15,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '15', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL7615-553', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Steam, Frosted Purple', 'color 2': 'Shale Mauve, Graphite', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black TRAILSTORM MID OMNI HEAT Water Resistant Shoes', 'category': 'Women', 'original_price': '12,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '44', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL8089-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Red SUN TREK FLIP', 'category': 'Women', 'original_price': '1,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '10', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5786-656', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black MINX SLIP IV Water Resistant Shoes', 'category': 'Women', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL9797-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Graphite', 'color 2': 'Sea Salt, Light Cloud', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women White MINX SLIP IV Water Resistant Shoes', 'category': 'Women', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL9797-125', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Graphite', 'color 2': 'Sea Salt, Light Cloud', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women White Hood River Slide', 'category': 'Women', 'original_price': '2,699', 'discounted_price': '2,999', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0166-100', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '8,999', 'discounted_price': '9,999', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0829-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black', 'color 2': 'Marionberry, Snowcap', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Red PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0829-616', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black', 'color 2': 'Marionberry, Snowcap', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black TRAILSTORM Water Resistant Shoes', 'category': 'Women', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0156-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Bright Marigold', 'color 2': 'Graphite, Dolphin', 'color 3': 'Light Sand, Sea Wave', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Grey TRAILSTORM Water Resistant Shoes', 'category': 'Women', 'original_price': '7,199', 'discounted_price': '8,999', 'color_count': 3, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0156-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Bright Marigold', 'color 2': 'Graphite, Dolphin', 'color 3': 'Light Sand, Sea Wave', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women White TRAILSTORM Water Resistant Shoes', 'category': 'Women', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '1', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL0156-193', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Bright Marigold', 'color 2': 'Graphite, Dolphin', 'color 3': 'Light Sand, Sea Wave', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Purple Plateau Water Resistant Shoes', 'category': 'Women', 'original_price': '8,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL7516-553', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women BROWN Plateau Venture', 'category': 'Women', 'original_price': '7,199', 'discounted_price': '7,999', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL4497-247', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Canvas Tan, Blue Dusk', 'color 2': 'Shale Mauve, Peatmoss', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women PURPLE Plateau Venture', 'category': 'Women', 'original_price': '7,199', 'discounted_price': '7,999', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL4497-553', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Canvas Tan, Blue Dusk', 'color 2': 'Shale Mauve, Peatmoss', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black TRAILSTORM MID Water Resistant Shoes', 'category': 'Women', 'original_price': '8,999', 'discounted_price': '9,999', 'color_count': 3, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 8, 'product_code': 'BL0155-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Deep Wave', 'color 2': 'Graphite, Dusty Green', 'color 3': 'Marionberry, Deep Water', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Grey TRAILSTORM MID Water Resistant Shoes', 'category': 'Women', 'original_price': '6,999', 'discounted_price': '9,999', 'color_count': 3, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0155-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Deep Wave', 'color 2': 'Graphite, Dusty Green', 'color 3': 'Marionberry, Deep Water', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Red TRAILSTORM MID Water Resistant Shoes', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0155-616', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Deep Wave', 'color 2': 'Graphite, Dusty Green', 'color 3': 'Marionberry, Deep Water', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '8,999', 'discounted_price': '9,999', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0829-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black', 'color 2': 'Marionberry, Snowcap', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Red PEAKFREAK X2 OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL0829-616', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black', 'color 2': 'Marionberry, Snowcap', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black FACET 75 OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '14,999', 'discounted_price': 'NaN', 'color_count': 0, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL8538-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'NaN', 'color 2': 'NaN', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Grey PEAKFREAK II MID OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '10,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL7573-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Dark Grey, Dark Coral', 'color 2': 'Black, Ti Grey Steel', 'color 3': 'Mosstone, Blue Dusk', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Black Peakfreak II Mid Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '10,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL7573-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Dark Grey, Dark Coral', 'color 2': 'Black, Ti Grey Steel', 'color 3': 'Mosstone, Blue Dusk', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Green Peakfreak II Mid Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '10,499', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL7573-302', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Dark Grey, Dark Coral', 'color 2': 'Black, Ti Grey Steel', 'color 3': 'Mosstone, Blue Dusk', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black PEAKFREAK II OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '32', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Grey PEAKFREAK II OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-036', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Black Peakfreak II Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Blue Peakfreak II Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '8,999', 'discounted_price': '9,999', 'color_count': 4, 'review_count': '22', 'website': 'Columbia Sportswear', 'star_count': '5', 'size_count': 5, 'product_code': 'BL5953-471', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Monument, Wild Fuchsia', 'color 3': 'Kettle, Black', 'color 4': 'Dark Sapphire, Key West', 'color 5': 'NaN'}",
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black RE-PEAK MID', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL6940-005', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Light Sand', 'color 2': 'Shale Mauve, Dark Grey', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Purple RE-PEAK MID', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL6940-553', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Light Sand', 'color 2': 'Shale Mauve, Dark Grey', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black TRAILSTORM MID Water Resistant Shoes', 'category': 'Women', 'original_price': '8,999', 'discounted_price': '9,999', 'color_count': 3, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 8, 'product_code': 'BL0155-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Deep Wave', 'color 2': 'Graphite, Dusty Green', 'color 3': 'Marionberry, Deep Water', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Grey TRAILSTORM MID Water Resistant Shoes', 'category': 'Women', 'original_price': '6,999', 'discounted_price': '9,999', 'color_count': 3, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0155-053', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Deep Wave', 'color 2': 'Graphite, Dusty Green', 'color 3': 'Marionberry, Deep Water', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Red TRAILSTORM MID Water Resistant Shoes', 'category': 'Women', 'original_price': '9,999', 'discounted_price': 'NaN', 'color_count': 3, 'review_count': '38', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0155-616', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, Deep Wave', 'color 2': 'Graphite, Dusty Green', 'color 3': 'Marionberry, Deep Water', 'color 4': 'NaN', 'color 5': 'NaN'}",,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black Crestwood Water Resistant Shoes', 'category': 'Women', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL5372-006', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Dark Grey', 'color 2': 'Ancient Fossil, Light Lichen', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Brown Crestwood Water Resistant Shoes', 'category': 'Women', 'original_price': '6,999', 'discounted_price': 'NaN', 'color_count': 2, 'review_count': '0', 'website': 'Columbia Sportswear', 'star_count': '0', 'size_count': 5, 'product_code': 'BL5372-275', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Kettle, Dark Grey', 'color 2': 'Ancient Fossil, Light Lichen', 'color 3': 'NaN', 'color 4': 'NaN', 'color 5': 'NaN'}",,,
,,,,,,,,,,,,,,,,,"{'shoe_name': 'Columbia Women Black HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '39', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0659-012', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Dark Grey, Electric Turquoise', 'color 3': 'Black, White', 'color 4': 'Ancient Fossil, Wild Geranium', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Grey HATANA MAX OUTDRY (Complete Waterproof)', 'category': 'Women', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '29', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0659-089', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Dark Grey, Electric Turquoise', 'color 3': 'Black, White', 'color 4': 'Ancient Fossil, Wild Geranium', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Black Hatana Max Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '29', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0659-010', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Dark Grey, Electric Turquoise', 'color 3': 'Black, White', 'color 4': 'Ancient Fossil, Wild Geranium', 'color 5': 'NaN'}","{'shoe_name': 'Columbia Women Brown Hatana Max Outdry (Complete Waterproof)', 'category': 'Women', 'original_price': '10,999', 'discounted_price': 'NaN', 'color_count': 4, 'review_count': '35', 'website': 'Columbia Sportswear', 'star_count': '4', 'size_count': 5, 'product_code': 'BL0659-271', 'comfort': 'NaN', 'durability': 'NaN', 'color 1': 'Black, White', 'color 2': 'Dark Grey, Electric Turquoise', 'color 3': 'Black, White', 'color 4': 'Ancient Fossil, Wild Geranium', 'color 5': 'NaN'}",
